"","Año_Edicion","Cod_region","Provincia","Region","Genero","Edad","Rango_edad","Nivel_de_instrucción","Sit_laboral","Quintil_ingresos","Ingreso_mensual_pesos_hogar","Cobertura_salud","Indice_NBI_hogar_dic","Promedio_fyv_dia","Promedio_fv_Diario_Dic","Cumple_No_Cumple_FyV"
"199",2018,1,"CABA",1,"Femenino",33,2,"Terciario_Universitario","Ocupado","2",15000,"Salud_Publica","0",0.14,"No_cumple","0"
"200",2018,1,"CABA",1,"Masculino",52,4,"Secundario","Ocupado","5",40000,"Salud_Privada","0",4.14,"Cumple","1"
"201",2018,1,"CABA",1,"Femenino",49,3,"Terciario_Universitario","Inactivo","5",110000,"Salud_Privada","0",2,"No_cumple","0"
"202",2018,1,"CABA",1,"Masculino",74,5,"Primario","Inactivo","2",8000,"Salud_Publica","0",2,"No_cumple","0"
"203",2018,1,"CABA",1,"Femenino",63,4,"Terciario_Universitario","Inactivo","3",17000,"Salud_Privada","0",7,"Cumple","1"
"204",2018,1,"CABA",1,"Femenino",70,5,"Secundario","Inactivo","3",13500,"Salud_Privada","0",3.86,"Cumple","1"
"205",2018,1,"CABA",1,"Masculino",25,4,"Terciario_Universitario","Ocupado","5",45000,"Salud_Privada","0",5,"Cumple","1"
"206",2018,1,"CABA",1,"Masculino",72,5,"Primario","Ocupado","3",17000,"Salud_Privada","0",2.71,"No_cumple","0"
"207",2018,1,"CABA",1,"Femenino",41,3,"Terciario_Universitario","Ocupado","5",60000,"Salud_Publica","0",5.14,"Cumple","1"
"208",2018,1,"CABA",1,"Femenino",22,1,"Terciario_Universitario","Desocupado","4",16000,"Salud_Privada","0",3.43,"Cumple","1"
"209",2018,1,"CABA",1,"Masculino",68,5,"Primario","Ocupado","2",8700,"Salud_Privada","0",2.57,"No_cumple","0"
"210",2018,1,"CABA",1,"Masculino",52,4,"Secundario","Ocupado","5",50000,"Salud_Privada","0",1.71,"No_cumple","0"
"211",2018,1,"CABA",1,"Masculino",58,4,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","0",1.29,"No_cumple","0"
"212",2018,1,"CABA",1,"Masculino",41,2,"Terciario_Universitario","Ocupado","5",65000,"Salud_Privada","0",1,"No_cumple","0"
"213",2018,1,"CABA",1,"Femenino",37,3,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",1,"No_cumple","0"
"214",2018,1,"CABA",1,"Femenino",30,3,"Terciario_Universitario","Ocupado","5",40000,"Salud_Publica","0",3,"Cumple","1"
"215",2018,1,"CABA",1,"Femenino",41,5,"Terciario_Universitario","Ocupado","2",10000,"Salud_Privada","0",12.86,"Cumple","1"
"216",2018,1,"CABA",1,"Femenino",41,3,"Terciario_Universitario","Ocupado","4",35000,"Salud_Privada","0",2,"No_cumple","0"
"217",2018,1,"CABA",1,"Femenino",39,3,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","1",1,"No_cumple","0"
"218",2018,1,"CABA",1,"Femenino",48,3,"Terciario_Universitario","Ocupado","4",20000,"Salud_Privada","0",3,"Cumple","1"
"219",2018,1,"CABA",1,"Masculino",53,4,"Terciario_Universitario","Ocupado","3",20000,"Salud_Privada","0",1.86,"No_cumple","0"
"220",2018,1,"CABA",1,"Femenino",23,3,"Secundario","Ocupado","1",4000,"Salud_Publica","0",2.14,"No_cumple","0"
"221",2018,1,"CABA",1,"Femenino",39,3,"Secundario","Ocupado","3",10000,"Salud_Privada","1",2.43,"No_cumple","0"
"222",2018,1,"CABA",1,"Masculino",50,4,"Terciario_Universitario","Ocupado","1",0,"Salud_Privada","1",1.86,"No_cumple","0"
"223",2018,1,"CABA",1,"Masculino",40,3,"Terciario_Universitario","Ocupado","5",45000,"Salud_Privada","0",1.57,"No_cumple","0"
"224",2018,1,"CABA",1,"Femenino",68,5,"Primario","Inactivo","3",17000,"Salud_Privada","0",1,"No_cumple","0"
"225",2018,1,"CABA",1,"Masculino",40,3,"Terciario_Universitario","Ocupado","4",32000,"Salud_Privada","0",4,"Cumple","1"
"226",2018,1,"CABA",1,"Femenino",68,5,"Terciario_Universitario","Inactivo","3",16000,"Salud_Privada","0",2.43,"No_cumple","0"
"227",2018,1,"CABA",1,"Masculino",24,4,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","0",2.14,"No_cumple","0"
"228",2018,1,"CABA",1,"Femenino",58,4,"Primario","Ocupado","4",25000,"Salud_Privada","1",1,"No_cumple","0"
"229",2018,1,"CABA",1,"Masculino",44,3,"Secundario","Ocupado","5",30000,"Salud_Privada","0",0.29,"No_cumple","0"
"230",2018,1,"CABA",1,"Masculino",46,3,"Secundario","Ocupado","5",50000,"Salud_Privada","0",3.86,"Cumple","1"
"231",2018,1,"CABA",1,"Femenino",38,3,"Terciario_Universitario","Inactivo","5",60000,"Salud_Privada","0",1.43,"No_cumple","0"
"232",2018,1,"CABA",1,"Femenino",42,3,"Terciario_Universitario","Inactivo","4",30000,"Salud_Privada","0",1.43,"No_cumple","0"
"233",2018,1,"CABA",1,"Femenino",52,4,"Terciario_Universitario","Ocupado","5",55000,"Salud_Privada","0",5,"Cumple","1"
"234",2018,1,"CABA",1,"Femenino",61,4,"Terciario_Universitario","Ocupado","5",70000,"Salud_Privada","0",5.43,"Cumple","1"
"235",2018,1,"CABA",1,"Masculino",63,4,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","0",1.43,"No_cumple","0"
"236",2018,1,"CABA",1,"Femenino",76,5,"Primario","Inactivo","5",26000,"Salud_Privada","0",1.57,"No_cumple","0"
"237",2018,1,"CABA",1,"Masculino",20,3,"Terciario_Universitario","Inactivo","5",100000,"Salud_Privada","0",2.29,"No_cumple","0"
"238",2018,1,"CABA",1,"Masculino",48,3,"Terciario_Universitario","Ocupado","5",65000,"Salud_Privada","0",3,"Cumple","1"
"239",2018,1,"CABA",1,"Masculino",71,4,"Secundario","Ocupado","5",50000,"Salud_Privada","0",3.71,"Cumple","1"
"240",2018,1,"CABA",1,"Femenino",58,4,"Terciario_Universitario","Ocupado","4",23000,"Salud_Privada","0",2.86,"No_cumple","0"
"241",2018,1,"CABA",1,"Masculino",72,5,"Secundario","Inactivo","5",40000,"Salud_Privada","0",2.14,"No_cumple","0"
"242",2018,1,"CABA",1,"Femenino",84,5,"Secundario","Inactivo","3",12000,"Salud_Privada","0",2,"No_cumple","0"
"243",2018,1,"CABA",1,"Femenino",41,3,"Secundario","Ocupado","5",80000,"Salud_Privada","0",7,"Cumple","1"
"244",2018,1,"CABA",1,"Femenino",36,3,"Terciario_Universitario","Inactivo","5",50000,"Salud_Privada","0",3.29,"Cumple","1"
"245",2018,1,"CABA",1,"Masculino",78,5,"Secundario","Inactivo","5",39000,"Salud_Privada","0",1.43,"No_cumple","0"
"246",2018,1,"CABA",1,"Femenino",61,4,"Terciario_Universitario","Inactivo","5",25000,"Salud_Publica","0",7,"Cumple","1"
"247",2018,1,"CABA",1,"Femenino",65,5,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",4,"Cumple","1"
"248",2018,1,"CABA",1,"Femenino",84,5,"Secundario","Inactivo","4",18000,"Salud_Privada","1",2,"No_cumple","0"
"249",2018,1,"CABA",1,"Femenino",32,2,"Terciario_Universitario","Ocupado","5",45000,"Salud_Privada","0",3.43,"Cumple","1"
"250",2018,1,"CABA",1,"Femenino",49,4,"Secundario","Ocupado","3",22200,"Salud_Privada","0",0.71,"No_cumple","0"
"251",2018,1,"CABA",1,"Femenino",25,2,"Terciario_Universitario","Inactivo","5",30000,"Salud_Privada","0",4,"Cumple","1"
"252",2018,1,"CABA",1,"Femenino",42,3,"Secundario","Ocupado","4",20000,"Salud_Privada","0",2,"No_cumple","0"
"253",2018,1,"CABA",1,"Masculino",61,4,"Primario","Ocupado","5",66000,"Salud_Privada","0",2,"No_cumple","0"
"254",2018,1,"CABA",1,"Masculino",31,2,"Secundario","Ocupado","5",30000,"Salud_Privada","1",2.71,"No_cumple","0"
"255",2018,1,"CABA",1,"Femenino",27,2,"Terciario_Universitario","Ocupado","5",30000,"Salud_Privada","0",2,"No_cumple","0"
"256",2018,1,"CABA",1,"Femenino",39,3,"Terciario_Universitario","Inactivo","1",5000,"Salud_Privada","0",1,"No_cumple","0"
"257",2018,1,"CABA",1,"Femenino",78,5,"Terciario_Universitario","Ocupado","5",35000,"Salud_Privada","0",2,"No_cumple","0"
"258",2018,1,"CABA",1,"Femenino",43,3,"Terciario_Universitario","Ocupado","5",100000,"Salud_Privada","0",4,"Cumple","1"
"259",2018,1,"CABA",1,"Masculino",26,2,"Terciario_Universitario","Ocupado","5",40000,"Salud_Privada","0",2.29,"No_cumple","0"
"260",2018,1,"CABA",1,"Masculino",37,3,"Secundario","Ocupado","4",20000,"Salud_Privada","0",1.29,"No_cumple","0"
"261",2018,1,"CABA",1,"Masculino",39,5,"Secundario","Desocupado","2",22000,"Salud_Publica","0",0.14,"No_cumple","0"
"262",2018,1,"CABA",1,"Femenino",63,4,"Primario","Ocupado","3",17000,"Salud_Privada","1",1.57,"No_cumple","0"
"263",2018,1,"CABA",1,"Masculino",40,3,"Terciario_Universitario","Ocupado","5",70000,"Salud_Privada","1",0.43,"No_cumple","0"
"264",2018,1,"CABA",1,"Femenino",35,3,"Terciario_Universitario","Ocupado","4",30000,"Salud_Privada","0",0.57,"No_cumple","0"
"265",2018,1,"CABA",1,"Femenino",37,3,"Terciario_Universitario","Ocupado","5",70000,"Salud_Privada","0",0.29,"No_cumple","0"
"266",2018,1,"CABA",1,"Masculino",86,5,"Primario","Inactivo","3",18000,"Salud_Privada","0",1.43,"No_cumple","0"
"267",2018,1,"CABA",1,"Femenino",69,4,"Primario","Inactivo","1",6000,"Salud_Publica","0",1.57,"No_cumple","0"
"268",2018,1,"CABA",1,"Femenino",27,2,"Terciario_Universitario","Ocupado","5",35000,"Salud_Privada","0",1.21,"No_cumple","0"
"269",2018,1,"CABA",1,"Masculino",70,5,"Terciario_Universitario","Ocupado","4",18000,"Salud_Privada","0",4.57,"Cumple","1"
"270",2018,1,"CABA",1,"Masculino",45,3,"Terciario_Universitario","Ocupado","5",70000,"Salud_Privada","0",6,"Cumple","1"
"271",2018,1,"CABA",1,"Masculino",29,2,"Secundario","Ocupado","5",30000,"Salud_Privada","0",2.57,"No_cumple","0"
"272",2018,1,"CABA",1,"Femenino",59,4,"Secundario","Ocupado","5",40000,"Salud_Privada","0",1.57,"No_cumple","0"
"273",2018,1,"CABA",1,"Masculino",38,3,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","0",7,"Cumple","1"
"274",2018,1,"CABA",1,"Masculino",45,3,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",2.43,"No_cumple","0"
"275",2018,1,"CABA",1,"Femenino",42,3,"Terciario_Universitario","Ocupado","4",20000,"Salud_Privada","0",2.57,"No_cumple","0"
"276",2018,1,"CABA",1,"Femenino",77,5,"Primario","Inactivo","2",8000,"Salud_Privada","0",2.43,"No_cumple","0"
"277",2018,1,"CABA",1,"Masculino",44,3,"Terciario_Universitario","Ocupado","5",40000,"Salud_Privada","0",1.14,"No_cumple","0"
"278",2018,1,"CABA",1,"Femenino",30,2,"Terciario_Universitario","Ocupado","5",75000,"Salud_Privada","0",3,"Cumple","1"
"279",2018,1,"CABA",1,"Femenino",21,3,"Terciario_Universitario","Inactivo","4",35000,"Salud_Privada","0",0.86,"No_cumple","0"
"280",2018,1,"CABA",1,"Femenino",55,4,"Terciario_Universitario","Ocupado","5",40000,"Salud_Privada","0",7,"Cumple","1"
"281",2018,1,"CABA",1,"Femenino",48,3,"Terciario_Universitario","Ocupado","4",50000,"Salud_Privada","0",3.71,"Cumple","1"
"282",2018,1,"CABA",1,"Femenino",48,3,"Terciario_Universitario","Ocupado","2",15000,"Salud_Privada","0",0.43,"No_cumple","0"
"283",2018,1,"CABA",1,"Femenino",60,5,"Terciario_Universitario","Inactivo","1",7500,"Salud_Publica","0",1.43,"No_cumple","0"
"284",2018,1,"CABA",1,"Femenino",73,5,"Secundario","Ocupado","5",30000,"Salud_Privada","0",1.43,"No_cumple","0"
"285",2018,1,"CABA",1,"Masculino",65,5,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","1",3,"Cumple","1"
"286",2018,1,"CABA",1,"Masculino",39,3,"Terciario_Universitario","Ocupado","5",90000,"Salud_Privada","0",2.29,"No_cumple","0"
"287",2018,1,"CABA",1,"Femenino",47,3,"Terciario_Universitario","Ocupado","5",30000,"Salud_Privada","0",2.14,"No_cumple","0"
"288",2018,1,"CABA",1,"Femenino",27,2,"Terciario_Universitario","Ocupado","5",52000,"Salud_Publica","0",0.29,"No_cumple","0"
"289",2018,1,"CABA",1,"Femenino",40,3,"Secundario","Inactivo","5",30000,"Salud_Privada","0",1.29,"No_cumple","0"
"290",2018,1,"CABA",1,"Masculino",46,3,"Secundario","Ocupado","1",5000,"Salud_Publica","0",1.14,"No_cumple","0"
"291",2018,1,"CABA",1,"Masculino",31,2,"Terciario_Universitario","Ocupado","5",32000,"Salud_Privada","1",5.29,"Cumple","1"
"292",2018,1,"CABA",1,"Femenino",72,5,"Secundario","Inactivo","5",26000,"Salud_Privada","0",2.71,"No_cumple","0"
"293",2018,1,"CABA",1,"Femenino",66,5,"Secundario","Inactivo","3",12000,"Salud_Privada","0",3,"Cumple","1"
"294",2018,1,"CABA",1,"Femenino",35,5,"Secundario","Inactivo","4",35000,"Salud_Privada","0",0,"No_cumple","0"
"295",2018,1,"CABA",1,"Femenino",59,4,"Terciario_Universitario","Ocupado","1",5000,"Salud_Publica","0",2.29,"No_cumple","0"
"296",2018,1,"CABA",1,"Masculino",58,4,"Secundario","Ocupado","5",40000,"Salud_Privada","0",1,"No_cumple","0"
"297",2018,1,"CABA",1,"Masculino",33,2,"Secundario","Ocupado","2",18000,"Salud_Privada","0",1.14,"No_cumple","0"
"298",2018,1,"CABA",1,"Femenino",23,2,"Terciario_Universitario","Desocupado","4",22000,"Salud_Publica","1",1.86,"No_cumple","0"
"299",2018,1,"CABA",1,"Masculino",22,1,"Terciario_Universitario","Ocupado","3",18000,"Salud_Privada","0",3.14,"Cumple","1"
"300",2018,1,"CABA",1,"Femenino",19,4,"Terciario_Universitario","Ocupado","2",15000,"Salud_Publica","0",2.43,"No_cumple","0"
"301",2018,1,"CABA",1,"Masculino",44,3,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",2.14,"No_cumple","0"
"302",2018,1,"CABA",1,"Masculino",32,2,"Secundario","Ocupado","5",40000,"Salud_Privada","0",2.14,"No_cumple","0"
"303",2018,1,"CABA",1,"Femenino",69,5,"Terciario_Universitario","Ocupado","3",12000,"Salud_Privada","0",1.43,"No_cumple","0"
"304",2018,1,"CABA",1,"Femenino",32,2,"Terciario_Universitario","Ocupado","2",12000,"Salud_Publica","0",1,"No_cumple","0"
"305",2018,1,"CABA",1,"Masculino",76,5,"Terciario_Universitario","Ocupado","5",45000,"Salud_Privada","0",3.71,"Cumple","1"
"306",2018,1,"CABA",1,"Masculino",18,1,"Terciario_Universitario","Desocupado","2",6000,"Salud_Publica","1",2,"No_cumple","0"
"307",2018,1,"CABA",1,"Masculino",54,4,"Terciario_Universitario","Inactivo","4",35000,"Salud_Privada","0",1.57,"No_cumple","0"
"308",2018,1,"CABA",1,"Masculino",68,5,"Secundario","Inactivo","2",8900,"Salud_Privada","0",1.14,"No_cumple","0"
"309",2018,1,"CABA",1,"Femenino",45,3,"Terciario_Universitario","Ocupado","5",70000,"Salud_Privada","0",1.79,"No_cumple","0"
"310",2018,1,"CABA",1,"Masculino",40,2,"Terciario_Universitario","Ocupado","5",30000,"Salud_Privada","0",4,"Cumple","1"
"311",2018,1,"CABA",1,"Masculino",38,3,"Secundario","Ocupado","4",35000,"Salud_Publica","0",0.71,"No_cumple","0"
"312",2018,1,"CABA",1,"Femenino",96,5,"Primario","Inactivo","4",16000,"Salud_Privada","0",1.86,"No_cumple","0"
"313",2018,1,"CABA",1,"Femenino",34,2,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","0",2,"No_cumple","0"
"314",2018,1,"CABA",1,"Femenino",29,2,"Terciario_Universitario","Ocupado","5",34000,"Salud_Privada","0",1,"No_cumple","0"
"315",2018,1,"CABA",1,"Femenino",65,5,"Terciario_Universitario","Inactivo","5",41000,"Salud_Privada","1",3.5,"Cumple","1"
"316",2018,1,"CABA",1,"Masculino",78,4,"Secundario","Inactivo","1",12000,"Salud_Privada","0",1,"No_cumple","0"
"317",2018,1,"CABA",1,"Masculino",64,4,"Terciario_Universitario","Inactivo","5",40000,"Salud_Privada","0",2.29,"No_cumple","0"
"318",2018,1,"CABA",1,"Femenino",43,4,"Terciario_Universitario","Ocupado","5",130000,"Salud_Privada","0",4.43,"Cumple","1"
"319",2018,1,"CABA",1,"Femenino",37,3,"Terciario_Universitario","Ocupado","5",45000,"Salud_Privada","0",2,"No_cumple","0"
"320",2018,1,"CABA",1,"Femenino",33,2,"Terciario_Universitario","Ocupado","5",40000,"Salud_Publica","0",4,"Cumple","1"
"321",2018,1,"CABA",1,"Femenino",77,5,"Terciario_Universitario","Inactivo","4",20000,"Salud_Privada","0",2,"No_cumple","0"
"322",2018,1,"CABA",1,"Femenino",28,2,"Terciario_Universitario","Ocupado","5",40000,"Salud_Privada","0",2,"No_cumple","0"
"323",2018,1,"CABA",1,"Masculino",56,4,"Primario","Ocupado","4",20000,"Salud_Publica","0",3,"Cumple","1"
"324",2018,1,"CABA",1,"Masculino",48,3,"Terciario_Universitario","Ocupado","5",45000,"Salud_Privada","0",1.86,"No_cumple","0"
"325",2018,1,"CABA",1,"Masculino",35,3,"Secundario","Ocupado","5",45000,"Salud_Privada","0",1.14,"No_cumple","0"
"326",2018,1,"CABA",1,"Masculino",61,4,"Terciario_Universitario","Ocupado","5",80000,"Salud_Privada","0",8.71,"Cumple","1"
"327",2018,1,"CABA",1,"Masculino",68,5,"Terciario_Universitario","Ocupado","5",50000,"Salud_Privada","0",1.43,"No_cumple","0"
"328",2018,1,"CABA",1,"Femenino",72,5,"Secundario","Inactivo","3",12000,"Salud_Privada","0",1.79,"No_cumple","0"
"329",2018,1,"CABA",1,"Femenino",48,3,"Secundario","Ocupado","4",35000,"Salud_Privada","0",2.43,"No_cumple","0"
"330",2018,1,"CABA",1,"Femenino",49,3,"Secundario","Ocupado","3",14000,"Salud_Privada","0",2,"No_cumple","0"
"331",2018,1,"CABA",1,"Femenino",74,5,"Secundario","Inactivo","4",18000,"Salud_Privada","0",2,"No_cumple","0"
"332",2018,1,"CABA",1,"Masculino",34,2,"Terciario_Universitario","Ocupado","4",20000,"Salud_Privada","0",2.5,"No_cumple","0"
"333",2018,1,"CABA",1,"Femenino",72,5,"Terciario_Universitario","Inactivo","5",90000,"Salud_Privada","0",1.43,"No_cumple","0"
"334",2018,1,"CABA",1,"Masculino",19,5,"Secundario","Desocupado","2",16000,"Salud_Privada","0",0,"No_cumple","0"
"335",2018,1,"CABA",1,"Femenino",24,4,"Terciario_Universitario","Ocupado","3",30000,"Salud_Privada","1",1.29,"No_cumple","0"
"336",2018,1,"CABA",1,"Femenino",90,5,"Secundario","Inactivo","5",60000,"Salud_Privada","0",3,"Cumple","1"
"337",2018,1,"CABA",1,"Femenino",52,4,"Terciario_Universitario","Ocupado","4",47000,"Salud_Privada","0",2,"No_cumple","0"
"338",2018,1,"CABA",1,"Femenino",20,1,"Terciario_Universitario","Ocupado","2",9000,"Salud_Privada","0",1.71,"No_cumple","0"
"339",2018,1,"CABA",1,"Masculino",32,2,"Terciario_Universitario","Ocupado","5",40000,"Salud_Publica","1",3.86,"Cumple","1"
"340",2018,1,"CABA",1,"Femenino",32,2,"Terciario_Universitario","Ocupado","5",65000,"Salud_Privada","0",6,"Cumple","1"
"341",2018,1,"CABA",1,"Masculino",23,5,"Terciario_Universitario","Inactivo","4",35000,"Salud_Privada","0",3,"Cumple","1"
"342",2018,1,"CABA",1,"Femenino",43,3,"Terciario_Universitario","Ocupado","1",0,"Salud_Privada","0",1.79,"No_cumple","0"
"343",2018,1,"CABA",1,"Femenino",62,4,"Primario","Inactivo","1",3000,"Salud_Publica","0",3,"Cumple","1"
"344",2018,1,"CABA",1,"Masculino",41,3,"Terciario_Universitario","Ocupado","4",45000,"Salud_Privada","0",3,"Cumple","1"
"345",2018,1,"CABA",1,"Masculino",65,5,"Primario","Inactivo","5",30000,"Salud_Privada","0",3,"Cumple","1"
"346",2018,1,"CABA",1,"Femenino",24,1,"Terciario_Universitario","Ocupado","5",25000,"Salud_Privada","0",3,"Cumple","1"
"347",2018,1,"CABA",1,"Femenino",23,1,"Terciario_Universitario","Ocupado","5",26000,"Salud_Privada","0",8,"Cumple","1"
"348",2018,1,"CABA",1,"Femenino",46,3,"Secundario","Ocupado","5",60000,"Salud_Privada","0",3,"Cumple","1"
"349",2018,1,"CABA",1,"Masculino",28,4,"Terciario_Universitario","Ocupado","5",90000,"Salud_Privada","0",0.14,"No_cumple","0"
"350",2018,1,"CABA",1,"Femenino",25,4,"Terciario_Universitario","Ocupado","5",60000,"Salud_Privada","0",1.14,"No_cumple","0"
"351",2018,1,"CABA",1,"Masculino",58,4,"Terciario_Universitario","Inactivo","5",60000,"Salud_Privada","0",3.14,"Cumple","1"
"352",2018,1,"CABA",1,"Femenino",45,3,"Terciario_Universitario","Ocupado","4",25000,"Salud_Privada","0",1.71,"No_cumple","0"
"353",2018,1,"CABA",1,"Masculino",40,3,"Terciario_Universitario","Ocupado","5",37000,"Salud_Privada","0",1.29,"No_cumple","0"
"354",2018,1,"CABA",1,"Masculino",37,3,"Terciario_Universitario","Ocupado","4",20000,"Salud_Privada","0",1.14,"No_cumple","0"
"355",2018,1,"CABA",1,"Femenino",59,4,"Terciario_Universitario","Ocupado","5",36000,"Salud_Privada","0",3,"Cumple","1"
"356",2018,1,"CABA",1,"Masculino",55,4,"Terciario_Universitario","Ocupado","5",45000,"Salud_Privada","0",0.71,"No_cumple","0"
"357",2018,1,"CABA",1,"Masculino",22,1,"Terciario_Universitario","Inactivo","1",0,"Salud_Privada","0",0.43,"No_cumple","0"
"358",2018,1,"CABA",1,"Femenino",70,5,"Terciario_Universitario","Inactivo","5",30000,"Salud_Privada","0",2.14,"No_cumple","0"
"359",2018,1,"CABA",1,"Masculino",44,3,"Secundario","Ocupado","4",30000,"Salud_Privada","0",1.5,"No_cumple","0"
"360",2018,1,"CABA",1,"Masculino",79,5,"Primario","Inactivo","4",22000,"Salud_Privada","0",3.43,"Cumple","1"
"361",2018,1,"CABA",1,"Masculino",63,4,"Secundario","Ocupado","5",35000,"Salud_Privada","0",3.64,"Cumple","1"
"362",2018,1,"CABA",1,"Femenino",25,4,"Terciario_Universitario","Ocupado","5",80000,"Salud_Privada","0",2,"No_cumple","0"
"363",2018,1,"CABA",1,"Femenino",35,3,"Terciario_Universitario","Inactivo","5",50000,"Salud_Privada","0",4,"Cumple","1"
"364",2018,1,"CABA",1,"Masculino",52,2,"Primario","Ocupado","5",60000,"Salud_Privada","0",0.86,"No_cumple","0"
"365",2018,1,"CABA",1,"Femenino",65,5,"Terciario_Universitario","Ocupado","3",16000,"Salud_Privada","0",2,"No_cumple","0"
"366",2018,1,"CABA",1,"Femenino",51,4,"Secundario","Ocupado","4",20000,"Salud_Privada","0",0.43,"No_cumple","0"
"367",2018,1,"CABA",1,"Femenino",43,3,"Terciario_Universitario","Ocupado","1",0,"Salud_Privada","0",2.14,"No_cumple","0"
"368",2018,1,"CABA",1,"Femenino",46,3,"Terciario_Universitario","Ocupado","5",90000,"Salud_Privada","0",2,"No_cumple","0"
"369",2018,1,"CABA",1,"Femenino",66,5,"Terciario_Universitario","Ocupado","3",15000,"Salud_Privada","0",3,"Cumple","1"
"370",2018,1,"CABA",1,"Masculino",28,2,"Terciario_Universitario","Ocupado","5",47000,"Salud_Privada","0",2.57,"No_cumple","0"
"371",2018,1,"CABA",1,"Femenino",65,5,"Secundario","Inactivo","5",30000,"Salud_Privada","0",3,"Cumple","1"
"372",2018,1,"CABA",1,"Masculino",28,2,"Terciario_Universitario","Ocupado","5",80000,"Salud_Privada","0",2.14,"No_cumple","0"
"373",2018,1,"CABA",1,"Femenino",22,4,"Secundario","Inactivo","5",70000,"Salud_Publica","0",1,"No_cumple","0"
"374",2018,1,"CABA",1,"Masculino",29,2,"Secundario","Ocupado","4",20000,"Salud_Privada","0",6,"Cumple","1"
"375",2018,1,"CABA",1,"Masculino",36,3,"Primario","Ocupado","2",10000,"Salud_Privada","0",1.21,"No_cumple","0"
"376",2018,1,"CABA",1,"Femenino",18,4,"Secundario","Inactivo","5",90000,"Salud_Privada","0",3.43,"Cumple","1"
"377",2018,1,"CABA",1,"Femenino",57,4,"Terciario_Universitario","Ocupado","5",37000,"Salud_Privada","0",2,"No_cumple","0"
"378",2018,1,"CABA",1,"Femenino",25,2,"Secundario","Inactivo","5",37000,"Salud_Privada","0",3,"Cumple","1"
"379",2018,1,"CABA",1,"Femenino",54,4,"Secundario","Ocupado","5",50000,"Salud_Privada","0",1.43,"No_cumple","0"
