REGION,PRVNC,Ingreso_mensual_pesos_hogar,Sexo,Edad,Nivel_de_instrucción,COB_SALUD,PROMEDIO_FV_DIARIO,Sit_laboral,Indice_NBI_hogar_dic,PROMEDIO_FV_DIARIO_Dic
5,70,2000,Varon,61,Primario,Salud_Privada,2,Ocupado,0,No_cumple
5,50,1500,Mujer,50,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
3,66,1200,Mujer,52,Terciario_universitario,Salud_Privada,4,Ocupado,0,Cumple
2,14,1100,Varon,38,Secundario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
5,50,2500,Varon,34,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
3,66,400,Mujer,23,Terciario_universitario,Salud_Privada,1.14285714285714,Inactivo,0,No_cumple
1,6,2500,Varon,44,Terciario_universitario,Salud_Publica,0.714285714285714,Ocupado,0,No_cumple
6,62,8000,Varon,20,Secundario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
3,66,2800,Mujer,33,Secundario,Salud_Publica,1.85714285714286,Inactivo,0,No_cumple
2,14,400,Varon,49,Primario,Salud_Publica,2.57142857142857,Ocupado,0,No_cumple
6,94,3700,Varon,18,Secundario,Salud_Publica,1.28571428571429,Ocupado,0,No_cumple
3,46,2500,Varon,35,Primario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
2,82,3000,Mujer,64,Primario,Salud_Privada,2.85714285714286,Inactivo,0,No_cumple
2,14,2000,Mujer,22,Terciario_universitario,Salud_Privada,8.28571428571429,Inactivo,0,Cumple
2,14,240,Mujer,33,Secundario,Salud_Publica,1,Inactivo,1,No_cumple
6,78,680,Mujer,19,Primario,Salud_Publica,2.42857142857143,Desocupado,0,No_cumple
4,34,1000,Mujer,77,Primario,Salud_Privada,4.57142857142857,Inactivo,1,Cumple
6,26,1800,Mujer,31,Primario,Salud_Privada,1,Ocupado,0,No_cumple
3,46,1000,Varon,30,Terciario_universitario,Salud_Privada,1.42857142857143,Ocupado,1,No_cumple
4,34,4000,Varon,38,Terciario_universitario,Salud_Privada,1.85714285714286,Ocupado,0,No_cumple
6,58,1900,Mujer,52,Secundario,Salud_Privada,1,Ocupado,0,No_cumple
6,94,1200,Mujer,25,Terciario_universitario,Salud_Privada,1.28571428571429,Ocupado,1,No_cumple
3,10,1400,Mujer,23,Secundario,Salud_Publica,0,Inactivo,0,No_cumple
5,74,1000,Varon,71,Primario,Salud_Privada,0.714285714285714,Inactivo,0,No_cumple
4,34,1000,Mujer,46,Secundario,Salud_Privada,3.57142857142857,Ocupado,0,Cumple
6,62,1300,Mujer,60,Primario,Salud_Publica,0.285714285714286,Inactivo,0,No_cumple
2,14,1700,Mujer,23,Terciario_universitario,Salud_Publica,1.71428571428571,Inactivo,0,No_cumple
2,82,1900,Mujer,25,Terciario_universitario,Salud_Publica,6,Ocupado,0,Cumple
6,58,1600,Mujer,24,Secundario,Salud_Publica,0.428571428571429,Ocupado,0,No_cumple
6,58,3500,Mujer,40,Secundario,Salud_Privada,2,Ocupado,0,No_cumple
4,34,4000,Varon,50,Secundario,Salud_Privada,1.85714285714286,Inactivo,1,No_cumple
2,6,1500,Mujer,35,Terciario_universitario,Salud_Privada,1,Ocupado,0,No_cumple
3,38,1400,Varon,46,Primario,Salud_Publica,5,Inactivo,0,Cumple
2,82,3500,Mujer,22,Terciario_universitario,Salud_Publica,1.85714285714286,Ocupado,0,No_cumple
2,30,1200,Mujer,19,Secundario,Salud_Publica,1.28571428571429,Inactivo,0,No_cumple
2,42,1500,Varon,28,Secundario,Salud_Privada,3.28571428571429,Ocupado,0,Cumple
2,14,2500,Varon,25,Secundario,Salud_Privada,14,Ocupado,0,Cumple
2,6,2500,Mujer,74,Primario,Salud_Privada,4,Inactivo,0,Cumple
3,10,400,Mujer,37,Primario,Salud_Publica,4.57142857142857,Inactivo,0,Cumple
4,18,1000,Varon,65,Primario,Salud_Privada,2,Inactivo,0,No_cumple
3,86,2300,Varon,24,Secundario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
5,74,2000,Varon,24,Secundario,Salud_Publica,0.428571428571429,Ocupado,0,No_cumple
3,38,1600,Mujer,61,Terciario_universitario,Salud_Privada,2.42857142857143,Inactivo,0,No_cumple
1,2,1600,Varon,34,Secundario,Salud_Privada,2,Ocupado,1,No_cumple
2,42,2100,Mujer,69,Primario,Salud_Privada,2.85714285714286,Ocupado,0,No_cumple
6,62,5000,Mujer,46,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
4,18,150,Mujer,34,Primario,Salud_Publica,0.285714285714286,Desocupado,0,No_cumple
2,6,1200,Varon,61,Primario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
3,10,150,Mujer,32,Primario,Salud_Publica,0.142857142857143,Inactivo,0,No_cumple
1,2,4000,Mujer,33,Secundario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
6,62,1200,Varon,83,Primario,Salud_Privada,2,Inactivo,0,No_cumple
3,38,1600,Mujer,21,Secundario,Salud_Publica,2.42857142857143,Inactivo,0,No_cumple
1,6,4000,Mujer,78,Primario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
4,18,1700,Mujer,31,Primario,Salud_Privada,2.14285714285714,Ocupado,0,No_cumple
2,30,3600,Mujer,57,Primario,Salud_Privada,2.85714285714286,Ocupado,0,No_cumple
4,54,4800,Varon,60,Terciario_universitario,Salud_Privada,2,Ocupado,0,No_cumple
2,14,800,Varon,64,Primario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
2,14,700,Varon,40,Secundario,Salud_Publica,8,Inactivo,0,Cumple
4,34,2500,Mujer,54,Secundario,Salud_Publica,3.42857142857143,Inactivo,0,Cumple
1,6,900,Mujer,61,Secundario,Salud_Privada,0.857142857142857,Inactivo,0,No_cumple
6,78,2300,Varon,31,Secundario,Salud_Privada,1,Ocupado,0,No_cumple
4,34,300,Mujer,18,Terciario_universitario,Salud_Publica,1.28571428571429,Inactivo,1,No_cumple
3,38,5200,Varon,31,Terciario_universitario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
5,74,1200,Mujer,66,Terciario_universitario,Salud_Privada,2.28571428571429,Inactivo,0,No_cumple
1,6,5000,Mujer,43,Primario,Salud_Privada,0.714285714285714,Desocupado,0,No_cumple
2,42,12000,Varon,25,Secundario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
3,46,1500,Varon,32,Secundario,Salud_Privada,3,Ocupado,0,Cumple
6,26,9000,Mujer,23,Secundario,Salud_Publica,2.28571428571429,Inactivo,0,No_cumple
1,2,1000,Mujer,53,Primario,Salud_Publica,3,Ocupado,0,Cumple
6,62,1500,Mujer,53,Secundario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
5,50,1000,Varon,38,Primario,Salud_Publica,1.14285714285714,Ocupado,0,No_cumple
3,66,1000,Mujer,30,Primario,Salud_Publica,5.85714285714286,Ocupado,1,Cumple
4,22,1500,Varon,25,Secundario,Salud_Privada,1.42857142857143,Desocupado,1,No_cumple
6,62,1600,Mujer,29,Secundario,Salud_Privada,0.714285714285714,Ocupado,0,No_cumple
6,78,5500,Mujer,29,Terciario_universitario,Salud_Privada,0,Ocupado,0,No_cumple
3,38,6000,Varon,54,Terciario_universitario,Salud_Privada,1.71428571428571,Ocupado,0,No_cumple
6,78,8000,Mujer,56,Secundario,Salud_Privada,5,Inactivo,0,Cumple
6,62,4360,Mujer,67,Secundario,Salud_Privada,1.57142857142857,Inactivo,0,No_cumple
6,62,2000,Mujer,58,Primario,Salud_Privada,3.42857142857143,Inactivo,0,Cumple
5,70,1000,Mujer,22,Secundario,Salud_Publica,2.71428571428571,Ocupado,1,No_cumple
3,38,1200,Mujer,18,Secundario,Salud_Publica,1.71428571428571,Ocupado,0,No_cumple
2,30,3000,Varon,20,Secundario,Salud_Privada,1.71428571428571,Ocupado,0,No_cumple
2,14,5000,Mujer,51,Primario,Salud_Privada,6,Ocupado,0,Cumple
5,50,2000,Varon,76,Terciario_universitario,Salud_Privada,7,Inactivo,0,Cumple
3,66,850,Mujer,63,Primario,Salud_Privada,3.14285714285714,Ocupado,0,Cumple
3,10,1000,Mujer,25,Terciario_universitario,Salud_Publica,1.57142857142857,Ocupado,0,No_cumple
2,82,2500,Varon,44,Terciario_universitario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
3,86,1500,Mujer,53,Primario,Salud_Privada,2.28571428571429,Inactivo,0,No_cumple
4,34,1083,Mujer,59,Primario,Salud_Privada,2,Ocupado,0,No_cumple
3,38,3000,Varon,34,Primario,Salud_Publica,2,Ocupado,0,No_cumple
1,6,3000,Mujer,77,Primario,Salud_Privada,2.85714285714286,Inactivo,0,No_cumple
4,54,2100,Varon,43,Terciario_universitario,Salud_Publica,2.71428571428571,Ocupado,1,No_cumple
6,26,1000,Varon,37,Secundario,Salud_Privada,1.14285714285714,Ocupado,1,No_cumple
1,6,1500,Mujer,68,Secundario,Salud_Publica,2,Inactivo,0,No_cumple
2,14,3000,Mujer,63,Secundario,Salud_Privada,4,Inactivo,0,Cumple
1,6,2100,Varon,29,Secundario,Salud_Publica,1.28571428571429,Ocupado,0,No_cumple
1,6,3800,Varon,45,Primario,Salud_Privada,2.42857142857143,Ocupado,0,No_cumple
4,18,900,Mujer,26,Secundario,Salud_Publica,1.42857142857143,Inactivo,0,No_cumple
6,78,5000,Varon,46,Primario,Salud_Publica,1.14285714285714,Inactivo,0,No_cumple
3,38,1200,Mujer,47,Secundario,Salud_Publica,3.71428571428571,Ocupado,1,Cumple
5,70,3000,Varon,36,Terciario_universitario,Salud_Privada,4.85714285714286,Ocupado,0,Cumple
4,18,1600,Varon,48,Primario,Salud_Privada,0,Ocupado,0,No_cumple
3,90,1200,Mujer,50,Secundario,Salud_Publica,1.57142857142857,Inactivo,0,No_cumple
6,78,12000,Varon,28,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
3,90,3500,Mujer,26,Secundario,Salud_Privada,2.42857142857143,Ocupado,0,No_cumple
2,30,1000,Mujer,79,Primario,Salud_Privada,4,Inactivo,0,Cumple
4,54,2200,Varon,37,Secundario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
3,66,1000,Varon,29,Primario,Salud_Privada,1.57142857142857,Ocupado,0,No_cumple
6,26,2000,Mujer,23,Terciario_universitario,Salud_Publica,1,Ocupado,1,No_cumple
3,38,1000,Mujer,69,Primario,Salud_Privada,1.28571428571429,Inactivo,0,No_cumple
4,22,1700,Varon,27,Secundario,Salud_Privada,3,Ocupado,0,Cumple
4,18,587,Mujer,75,Primario,Salud_Privada,0,Inactivo,0,No_cumple
2,14,1000,Mujer,35,Secundario,Salud_Privada,0.714285714285714,Inactivo,0,No_cumple
3,90,1100,Mujer,19,Secundario,Salud_Publica,1.14285714285714,Ocupado,0,No_cumple
2,6,1300,Mujer,60,Primario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
6,62,8500,Mujer,23,Terciario_universitario,Salud_Publica,4,Desocupado,0,Cumple
4,34,3550,Varon,19,Secundario,Salud_Publica,1,Inactivo,1,No_cumple
2,6,3000,Varon,72,Terciario_universitario,Salud_Privada,7,Ocupado,0,Cumple
2,30,2300,Mujer,61,Secundario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
2,14,1560,Varon,48,Terciario_universitario,Salud_Privada,1.71428571428571,Ocupado,0,No_cumple
2,6,3500,Varon,47,Primario,Salud_Privada,0.714285714285714,Ocupado,0,No_cumple
6,26,4500,Varon,49,Secundario,Salud_Privada,0.428571428571429,Ocupado,0,No_cumple
1,2,3000,Varon,50,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
3,10,350,Varon,44,Primario,Salud_Publica,0.857142857142857,Ocupado,0,No_cumple
3,10,2500,Varon,67,Secundario,Salud_Privada,2,Ocupado,0,No_cumple
2,42,900,Varon,42,Secundario,Salud_Privada,0.142857142857143,Inactivo,0,No_cumple
2,14,600,Varon,48,Primario,Salud_Publica,0.857142857142857,Ocupado,1,No_cumple
1,6,3500,Mujer,38,Primario,Salud_Publica,1.42857142857143,Ocupado,0,No_cumple
2,30,900,Mujer,63,Primario,Salud_Privada,1,Inactivo,0,No_cumple
2,6,2000,Mujer,41,Secundario,Salud_Privada,1.57142857142857,Ocupado,0,No_cumple
4,34,500,Varon,39,Primario,Salud_Publica,2.28571428571429,Ocupado,1,No_cumple
3,46,880,Varon,31,Primario,Salud_Publica,0.571428571428572,Ocupado,0,No_cumple
2,82,2400,Mujer,56,Primario,Salud_Publica,0,Ocupado,1,No_cumple
3,90,1600,Mujer,54,Primario,Salud_Privada,1.42857142857143,Inactivo,1,No_cumple
1,2,600,Mujer,63,Secundario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
3,46,1500,Varon,33,Terciario_universitario,Salud_Publica,0.571428571428572,Ocupado,0,No_cumple
3,66,2100,Mujer,63,Secundario,Salud_Privada,3.42857142857143,Inactivo,0,Cumple
2,14,7000,Mujer,53,Terciario_universitario,Salud_Privada,4,Ocupado,0,Cumple
4,34,600,Mujer,74,Primario,Salud_Privada,7.85714285714286,Inactivo,0,Cumple
2,82,2350,Varon,80,Primario,Salud_Privada,3.28571428571429,Inactivo,0,Cumple
4,54,3000,Mujer,40,Terciario_universitario,Salud_Privada,2.28571428571429,Inactivo,0,No_cumple
3,90,800,Varon,33,Primario,Salud_Publica,0.142857142857143,Ocupado,1,No_cumple
6,78,2000,Mujer,32,Secundario,Salud_Privada,1,Ocupado,0,No_cumple
5,50,4000,Mujer,45,Terciario_universitario,Salud_Publica,2.85714285714286,Ocupado,0,No_cumple
1,6,1200,Mujer,40,Terciario_universitario,Salud_Publica,0.714285714285714,Ocupado,1,No_cumple
6,26,1900,Varon,77,Primario,Salud_Privada,1,Inactivo,0,No_cumple
5,50,500,Mujer,76,Primario,Salud_Privada,1,Inactivo,0,No_cumple
5,74,770,Mujer,35,Primario,Salud_Publica,1.71428571428571,Desocupado,1,No_cumple
5,74,290,Varon,19,Primario,Salud_Publica,0.714285714285714,Ocupado,1,No_cumple
3,90,2000,Mujer,62,Terciario_universitario,Salud_Privada,5,Ocupado,0,Cumple
5,74,1500,Varon,65,Secundario,Salud_Privada,5,Ocupado,0,Cumple
5,74,2000,Mujer,78,Primario,Salud_Privada,1.28571428571429,Inactivo,0,No_cumple
2,42,2200,Mujer,70,Primario,Salud_Privada,2.85714285714286,Inactivo,0,No_cumple
6,62,820,Mujer,79,Primario,Salud_Privada,2,Inactivo,0,No_cumple
5,70,800,Varon,83,Primario,Salud_Privada,1.57142857142857,Inactivo,0,No_cumple
4,22,245,Varon,37,Primario,Salud_Publica,1.42857142857143,Ocupado,0,No_cumple
6,62,2800,Mujer,60,Primario,Salud_Privada,1.42857142857143,Inactivo,0,No_cumple
2,6,2500,Varon,30,Terciario_universitario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
5,70,1500,Mujer,82,Primario,Salud_Privada,3.42857142857143,Inactivo,0,Cumple
5,70,3200,Mujer,41,Secundario,Salud_Privada,1.71428571428571,Inactivo,0,No_cumple
5,50,850,Mujer,75,Primario,Salud_Publica,1.42857142857143,Inactivo,0,No_cumple
4,54,6000,Varon,56,Terciario_universitario,Salud_Privada,1.85714285714286,Ocupado,0,No_cumple
2,6,2800,Mujer,60,Terciario_universitario,Salud_Privada,2,Inactivo,0,No_cumple
2,30,2000,Mujer,61,Primario,Salud_Privada,2.85714285714286,Inactivo,0,No_cumple
3,86,2500,Varon,46,Terciario_universitario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
5,70,4500,Mujer,22,Terciario_universitario,Salud_Publica,1.57142857142857,Ocupado,0,No_cumple
2,6,800,Mujer,66,Primario,Salud_Privada,3.14285714285714,Inactivo,0,Cumple
3,66,1500,Varon,32,Terciario_universitario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
6,62,2000,Mujer,30,Terciario_universitario,Salud_Publica,1.57142857142857,Ocupado,0,No_cumple
5,50,2100,Varon,35,Secundario,Salud_Privada,10.5714285714286,Ocupado,0,Cumple
5,74,3000,Varon,51,Secundario,Salud_Privada,2,Inactivo,0,No_cumple
2,6,4000,Mujer,66,Primario,Salud_Privada,1.57142857142857,Ocupado,0,No_cumple
3,10,3000,Mujer,28,Terciario_universitario,Salud_Privada,1.85714285714286,Ocupado,0,No_cumple
2,6,8000,Mujer,37,Terciario_universitario,Salud_Privada,16,Ocupado,0,Cumple
3,10,4000,Mujer,39,Terciario_universitario,Salud_Privada,9.28571428571429,Inactivo,0,Cumple
1,6,3000,Mujer,37,Secundario,Salud_Publica,5,Ocupado,0,Cumple
2,82,1500,Varon,61,Primario,Salud_Privada,2.57142857142857,Ocupado,0,No_cumple
6,94,5000,Varon,48,Secundario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
3,66,1000,Varon,30,Primario,Salud_Publica,1.14285714285714,Ocupado,0,No_cumple
1,6,3000,Varon,34,Secundario,Salud_Privada,2.14285714285714,Ocupado,0,No_cumple
3,38,4000,Varon,39,Terciario_universitario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
3,38,5500,Mujer,60,Terciario_universitario,Salud_Privada,2,Inactivo,0,No_cumple
5,70,3500,Varon,48,Terciario_universitario,Salud_Publica,3,Ocupado,0,Cumple
6,94,3300,Mujer,52,Secundario,Salud_Privada,3,Ocupado,0,Cumple
6,26,6000,Varon,71,Primario,Salud_Privada,2,Ocupado,0,No_cumple
2,30,1300,Mujer,27,Secundario,Salud_Privada,0,Ocupado,0,No_cumple
2,82,700,Mujer,26,Primario,Salud_Publica,0.285714285714286,Inactivo,0,No_cumple
2,42,15000,Varon,60,Terciario_universitario,Salud_Privada,0.857142857142857,Ocupado,0,No_cumple
3,90,750,Varon,44,Secundario,Salud_Privada,4.28571428571429,Ocupado,0,Cumple
6,78,3500,Varon,20,Terciario_universitario,Salud_Privada,4,Inactivo,1,Cumple
3,86,700,Mujer,24,Secundario,Salud_Privada,2,Ocupado,0,No_cumple
3,10,450,Mujer,21,Terciario_universitario,Salud_Publica,1.28571428571429,Inactivo,0,No_cumple
2,82,1400,Mujer,71,Secundario,Salud_Privada,2,Inactivo,0,No_cumple
3,46,600,Mujer,21,Primario,Salud_Publica,1,Ocupado,1,No_cumple
3,46,2000,Varon,31,Secundario,Salud_Publica,0.714285714285714,Ocupado,1,No_cumple
1,2,1200,Mujer,81,Primario,Salud_Privada,1.57142857142857,Inactivo,0,No_cumple
2,42,1200,Mujer,60,Primario,Salud_Privada,2,Inactivo,1,No_cumple
2,30,2300,Mujer,28,Terciario_universitario,Salud_Privada,1.85714285714286,Ocupado,0,No_cumple
4,22,3000,Varon,36,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
2,30,1200,Varon,42,Secundario,Salud_Privada,1,Ocupado,0,No_cumple
2,30,1600,Varon,42,Secundario,Salud_Privada,2.85714285714286,Ocupado,0,No_cumple
3,10,1800,Mujer,86,Terciario_universitario,Salud_Privada,2.85714285714286,Inactivo,0,No_cumple
2,30,2500,Varon,33,Secundario,Salud_Publica,1,Ocupado,0,No_cumple
2,14,1000,Mujer,31,Terciario_universitario,Salud_Publica,0.857142857142857,Ocupado,0,No_cumple
3,46,1500,Mujer,33,Secundario,Salud_Privada,0.142857142857143,Ocupado,0,No_cumple
3,86,3000,Varon,39,Secundario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
2,6,3000,Mujer,26,Terciario_universitario,Salud_Privada,3.42857142857143,Ocupado,0,Cumple
2,14,3800,Varon,55,Secundario,Salud_Privada,2,Ocupado,0,No_cumple
3,38,600,Varon,22,Secundario,Salud_Publica,3.14285714285714,Ocupado,0,Cumple
3,66,300,Mujer,73,Primario,Salud_Publica,1.28571428571429,Inactivo,0,No_cumple
2,82,5500,Varon,18,Secundario,Salud_Privada,1.71428571428571,Ocupado,0,No_cumple
4,34,1000,Mujer,31,Secundario,Salud_Publica,1.42857142857143,Inactivo,0,No_cumple
3,46,3000,Mujer,31,Secundario,Salud_Privada,1,Ocupado,0,No_cumple
3,86,3500,Varon,35,Secundario,Salud_Privada,3.42857142857143,Ocupado,0,Cumple
4,54,2500,Mujer,56,Primario,Salud_Publica,1.28571428571429,Ocupado,1,No_cumple
6,62,4000,Mujer,50,Terciario_universitario,Salud_Privada,1.71428571428571,Ocupado,0,No_cumple
4,18,500,Mujer,49,Primario,Salud_Publica,1.28571428571429,Ocupado,0,No_cumple
2,6,1700,Varon,45,Secundario,Salud_Privada,2,Ocupado,0,No_cumple
3,10,696,Varon,77,Primario,Salud_Privada,1,Inactivo,0,No_cumple
3,66,1000,Mujer,18,Secundario,Salud_Publica,2,Inactivo,0,No_cumple
6,78,1500,Mujer,58,Secundario,Salud_Privada,2,Inactivo,0,No_cumple
6,94,5000,Mujer,33,Secundario,Salud_Privada,0.428571428571429,Ocupado,1,No_cumple
3,10,3000,Mujer,44,Terciario_universitario,Salud_Privada,2,Inactivo,0,No_cumple
6,94,3000,Mujer,43,Terciario_universitario,Salud_Privada,15,Inactivo,0,Cumple
2,14,2000,Varon,43,Primario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
6,62,5000,Varon,61,Terciario_universitario,Salud_Privada,1.28571428571429,Inactivo,0,No_cumple
4,18,1200,Mujer,38,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
3,66,2500,Mujer,50,Secundario,Salud_Privada,5,Ocupado,0,Cumple
5,74,2500,Varon,46,Primario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
1,6,7000,Mujer,80,Terciario_universitario,Salud_Privada,2,Inactivo,0,No_cumple
2,82,2000,Mujer,37,Secundario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
3,38,637,Mujer,68,Primario,Salud_Publica,1,Inactivo,1,No_cumple
3,38,1500,Varon,23,Secundario,Salud_Publica,1.85714285714286,Desocupado,0,No_cumple
5,70,1200,Mujer,70,Terciario_universitario,Salud_Privada,1.57142857142857,Ocupado,0,No_cumple
6,78,7000,Varon,47,Secundario,Salud_Publica,0.714285714285714,Ocupado,0,No_cumple
3,66,3000,Mujer,23,Terciario_universitario,Salud_Privada,3,Ocupado,0,Cumple
6,26,3000,Varon,29,Primario,Salud_Privada,2,Ocupado,0,No_cumple
2,42,3000,Varon,54,Primario,Salud_Privada,2,Ocupado,0,No_cumple
4,22,2000,Varon,54,Secundario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
1,6,3000,Mujer,28,Secundario,Salud_Privada,0,Desocupado,0,No_cumple
6,78,5500,Varon,23,Secundario,Salud_Privada,0.571428571428572,Ocupado,0,No_cumple
2,30,3000,Mujer,24,Terciario_universitario,Salud_Privada,1.71428571428571,Inactivo,0,No_cumple
6,58,800,Mujer,79,Primario,Salud_Privada,1.14285714285714,Inactivo,0,No_cumple
1,6,900,Varon,33,Secundario,Salud_Publica,0.714285714285714,Ocupado,1,No_cumple
2,30,4000,Mujer,36,Secundario,Salud_Privada,1,Ocupado,0,No_cumple
6,62,3200,Varon,23,Secundario,Salud_Privada,3.57142857142857,Ocupado,0,Cumple
2,30,1600,Mujer,76,Primario,Salud_Privada,2,Inactivo,0,No_cumple
4,54,1900,Varon,39,Secundario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
5,50,800,Varon,72,Primario,Salud_Privada,3.71428571428571,Ocupado,0,Cumple
1,6,4350,Mujer,50,Primario,Salud_Publica,0,Ocupado,0,No_cumple
4,18,1800,Mujer,22,Terciario_universitario,Salud_Publica,0.285714285714286,Inactivo,0,No_cumple
4,22,900,Mujer,51,Secundario,Salud_Publica,2.71428571428571,Inactivo,0,No_cumple
3,46,2000,Mujer,35,Terciario_universitario,Salud_Publica,4,Ocupado,0,Cumple
1,2,2500,Mujer,34,Terciario_universitario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
2,42,1000,Mujer,54,Primario,Salud_Privada,1.42857142857143,Ocupado,0,No_cumple
2,6,1700,Varon,28,Primario,Salud_Publica,1.57142857142857,Ocupado,0,No_cumple
4,22,600,Varon,21,Primario,Salud_Publica,0.285714285714286,Ocupado,1,No_cumple
3,38,200,Mujer,23,Secundario,Salud_Publica,0,Ocupado,0,No_cumple
2,82,5000,Mujer,48,Secundario,Salud_Privada,0.714285714285714,Ocupado,0,No_cumple
6,58,900,Mujer,23,Secundario,Salud_Publica,2.85714285714286,Ocupado,0,No_cumple
2,82,1500,Mujer,73,Secundario,Salud_Privada,2.42857142857143,Inactivo,0,No_cumple
6,78,7000,Mujer,45,Terciario_universitario,Salud_Privada,1.57142857142857,Inactivo,0,No_cumple
2,6,900,Mujer,79,Primario,Salud_Privada,2.14285714285714,Inactivo,0,No_cumple
6,78,5000,Varon,52,Secundario,Salud_Privada,1.14285714285714,Inactivo,0,No_cumple
6,62,3000,Varon,59,Secundario,Salud_Privada,1.28571428571429,Ocupado,0,No_cumple
6,26,2000,Mujer,35,Terciario_universitario,Salud_Privada,2.14285714285714,Inactivo,0,No_cumple
1,6,5000,Mujer,29,Secundario,Salud_Privada,1.14285714285714,Ocupado,0,No_cumple
3,46,1800,Mujer,27,Secundario,Salud_Publica,0.571428571428572,Ocupado,0,No_cumple
3,10,500,Mujer,22,Terciario_universitario,Salud_Publica,0.714285714285714,Ocupado,0,No_cumple
1,2,2500,Mujer,73,Primario,Salud_Privada,4,Ocupado,0,Cumple
3,46,600,Mujer,70,Secundario,Salud_Privada,0.714285714285714,Ocupado,0,No_cumple
2,14,7959,Varon,25,Terciario_universitario,Salud_Privada,0.714285714285714,Ocupado,0,No_cumple
6,26,3200,Varon,33,Terciario_universitario,Salud_Privada,3.42857142857143,Ocupado,0,Cumple
5,50,2200,Varon,45,Secundario,Salud_Privada,2,Ocupado,1,No_cumple
3,46,1300,Varon,32,Primario,Salud_Publica,2,Ocupado,0,No_cumple
5,70,600,Mujer,65,Primario,Salud_Privada,2,Inactivo,0,No_cumple
6,62,2000,Varon,60,Primario,Salud_Publica,1.71428571428571,Inactivo,0,No_cumple
3,90,1000,Mujer,59,Primario,Salud_Publica,2.85714285714286,Inactivo,1,No_cumple
3,46,1500,Varon,60,Primario,Salud_Privada,1.14285714285714,Inactivo,0,No_cumple
